row_id,monthly_charges,total_charges,contract,internet_service,paperless_billing_flag,autopay_flag,num_services,senior_citizen_flag,partner_flag,dependents_flag,payment_method,gender,contract_term_months,long_contract_flag,long_contract_and_autopay_flag,electronic_check_flag,mailed_check_flag,bank_auto_flag,card_auto_flag,paperless_or_autopay_flag,paperless_and_autopay_flag,num_streaming,num_security,addon_heavy_flag,service_penetration,charge_gap_vs_avg,monthly_to_total_ratio,mc_z_by_service,mc_pct_by_service,high_price_by_service_flag,fiber_and_high_price_flag,household_type,S_at_h,ChurnRisk_at_h,RiskSegment
2656,19.65,973.1,Two year,No,0,0,1,0,1,0,Mailed check,Male,24,1,0,0,1,0,0,0,0,0,0,0,0.5,-1.0542553191489397,0.9490802589203505,-0.6598277245107357,0.22302631578947368,0,0,couple_no_kids,0.9992687902571398,0.0007312097428602282,Low
2517,26.4,121.25,Two year,No,1,0,2,0,0,1,Mailed check,Male,24,1,0,0,1,0,0,1,0,0,0,0,1.0,-14.016666666666666,0.6531958762724983,2.4628607385442898,0.9957236842105263,1,0,single_with_kids,0.9952507248009401,0.004749275199059877,Low
3395,55.85,857.8,One year,DSL,1,0,3,0,1,0,Mailed check,Male,12,1,0,0,1,0,0,1,0,0,2,0,0.375,2.2375000000000043,1.0417346700668366,-0.1375872606382626,0.4927566225165563,0,0,couple_no_kids,0.9940624089399602,0.005937591060039771,Low
2793,88.8,4805.3,Two year,Fiber optic,0,1,4,1,1,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,0,1,2,1,0.5,1.4309090909090827,1.0163777495565518,-0.2132291630112369,0.4060077519379845,0,0,couple_no_kids,0.9995194910326276,0.000480508967372395,Low
6160,25.35,723.3,One year,No,0,1,2,0,0,1,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,0,0,0,0,1.0,1.240000000000002,1.0514309414744327,1.9771091998468426,0.9342105263157895,1,0,single_with_kids,0.9985588013378801,0.0014411986621198913,Low
1214,74.8,4820.15,Two year,DSL,1,1,5,0,1,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,1,2,2,1,0.625,0.6438461538461553,1.0086823024043723,1.0274075278792667,0.8199503311258278,1,0,couple_no_kids,0.9995197357869289,0.0004802642130711243,Low
4592,69.15,235.0,Month-to-month,DSL,1,1,5,0,1,1,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,1,2,1,0.625,-9.183333333333323,0.8827659574355392,0.6800607967381569,0.7340645695364238,0,0,family,0.8080183977386762,0.19198160226132377,Medium
399,42.6,72.4,Month-to-month,DSL,1,0,3,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,2,0,0.375,6.399999999999999,1.1767955800779892,-0.9521614531373269,0.1519039735099338,0,0,single,0.2274489351355988,0.7725510648644012,High
5578,50.3,355.1,Month-to-month,DSL,1,1,2,0,1,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,0,1,0,0.25,-0.4285714285714377,0.9915516755647961,-0.4787862620246634,0.3356788079470199,0,0,couple_no_kids,0.8444108437407863,0.15558915625921366,Medium
250,103.75,6383.35,One year,Fiber optic,1,0,6,1,1,0,Electronic check,Male,12,1,0,1,0,0,0,1,0,2,2,1,0.75,0.7927419354838605,1.0076997187899022,0.9673721164528106,0.789890180878553,1,1,couple_no_kids,0.9958206784018643,0.004179321598135721,Low
637,104.85,1531.4,Month-to-month,Fiber optic,1,0,6,1,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,2,2,1,0.75,-4.535714285714292,0.9585346741456056,1.0542391002260847,0.8265503875968992,1,1,single,0.8535667322280386,0.14643326777196142,Medium
6216,60.9,414.1,Month-to-month,DSL,0,0,3,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,0,0,1,1,0,0.375,-8.116666666666667,0.8823955566160483,0.17287309197458814,0.597682119205298,0,0,single,0.7201237995086343,0.27987620049136575,Medium
4245,20.45,42.45,Month-to-month,No,1,0,1,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,1,0,0,0,0,0.5,-0.7750000000000021,0.9634864546071383,-0.2897313140745842,0.6421052631578947,0,0,single,0.7791401621744182,0.22085983782558183,Medium
949,20.95,85.5,Month-to-month,No,0,1,1,0,0,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,0,0,0,0,0.5,-0.4250000000000007,0.9801169590184741,-0.05842105755198973,0.7575657894736842,1,0,single,0.8652128075343166,0.13478719246568338,Medium
3435,20.15,20.15,Month-to-month,No,0,0,1,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.9999999999503723,-0.4285174679881412,0.5075657894736842,0,0,single,0.25396996383576637,0.7460300361642336,High
3936,20.35,442.6,Month-to-month,No,0,0,1,0,1,1,Mailed check,Female,1,0,0,0,1,0,0,0,0,0,0,0,0.5,-1.7800000000000011,0.9195661996873219,-0.3359933653791021,0.5996710526315789,0,0,family,0.9851390096954126,0.01486099030458743,Low
4500,43.9,278.4,Month-to-month,DSL,0,0,1,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,0,0,0.125,4.128571428571433,1.1038074712366144,-0.8722409663260982,0.16121688741721854,0,0,single,0.7080297024662854,0.2919702975337146,Medium
1835,73.85,4092.85,Month-to-month,Fiber optic,1,0,2,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,1,0,0.25,0.763392857142847,1.0104450443928839,-1.3938304424752845,0.08866279069767442,0,0,single,0.9889894701316855,0.011010529868314523,Low
3510,70.5,294.2,Month-to-month,Fiber optic,0,0,1,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,0,0,0,0,0,0.125,-3.049999999999997,0.958531611135846,-1.6583798930575286,0.05700904392764858,0,0,couple_no_kids,0.4543518966563128,0.5456481033436872,High
25,96.75,5238.9,Month-to-month,Fiber optic,1,0,5,0,1,1,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,2,1,0.625,1.4972727272727298,1.0157189486235918,0.41458221971379183,0.6327519379844961,0,0,family,0.9985858005279349,0.001414199472065114,Low
6419,55.7,2237.55,Month-to-month,DSL,1,1,3,0,0,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,1,0,1,0,0.375,1.1256097560975604,1.0206252374061606,-0.1468088552703274,0.4859271523178808,0,0,single,0.9915761901837745,0.00842380981622548,Low
3635,55.45,55.45,Month-to-month,DSL,1,0,2,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,0,0,0.25,0.0,0.9999999999819658,-0.16217817965710218,0.4764072847682119,0,0,single,0.0022786816817448696,0.9977213183182552,High
5128,25.45,1699.15,One year,No,0,1,2,0,0,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,0,0,0,0,1.0,-0.2946969696969717,0.9885531000410531,2.0233712511513606,0.9463815789473684,1,0,single,0.9988493035066074,0.0011506964933926112,Low
2006,74.75,2453.3,One year,DSL,0,1,5,0,1,0,Credit card (automatic),Male,12,1,1,0,0,0,0,1,0,2,2,1,0.625,0.40757575757575637,1.0054824114322827,1.024333663001912,0.8185016556291391,1,0,couple_no_kids,0.9972440791162267,0.0027559208837732996,Low
5171,19.55,61.05,Month-to-month,No,0,0,1,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,0,0,0,0.5,-0.7999999999999972,0.9606879606407526,-0.7060897758152537,0.1713815789473684,0,0,single,0.7543649686868448,0.24563503131315523,Medium
3739,24.45,1681.6,Two year,No,1,1,2,0,1,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,0,0,0,1.0,0.7654929577464777,1.0323204090905715,1.5607507381061716,0.8296052631578947,1,0,couple_no_kids,0.9996721765445905,0.00032782345540949276,Low
5791,64.55,4504.9,Two year,DSL,0,1,6,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,2,4,1,0.75,0.19428571428571217,1.003018934921927,0.3972652280215001,0.6529387417218543,0,0,couple_no_kids,0.9996451659148242,0.0003548340851757814,Low
1848,74.35,265.35,Month-to-month,Fiber optic,1,0,2,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.25,8.012499999999989,1.1207838703430066,-1.3543454498510688,0.10158268733850129,0,0,single,0.27422329540742846,0.7257767045925716,High
4968,19.55,1463.45,Two year,No,0,1,1,0,1,1,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,0.5,-0.7756944444444436,0.9618367555644182,-0.7060897758152537,0.1713815789473684,0,0,family,0.9997735546659646,0.00022644533403537448,Low
5233,100.3,6754.35,One year,Fiber optic,1,0,5,0,1,0,Electronic check,Male,12,1,0,1,0,0,0,1,0,2,2,1,0.625,0.9713235294117624,1.0097788832280434,0.6949256673457226,0.7212532299741602,0,0,couple_no_kids,0.9973404480065204,0.0026595519934795586,Low
709,90.1,2598.95,One year,Fiber optic,1,1,3,0,1,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,1,2,0,0,0.375,-2.7196428571428584,0.9706997056399008,-0.11056818218827648,0.457687338501292,0,0,couple_no_kids,0.9966315600558907,0.0033684399441092916,Low
5549,29.8,201.95,Month-to-month,DSL,0,0,1,0,0,1,Mailed check,Female,1,0,0,0,1,0,0,0,0,0,1,0,0.125,0.9500000000000028,1.0329289427718222,-1.7390708617401966,0.04842715231788079,0,0,single_with_kids,0.8576158786483294,0.14238412135167056,Medium
677,70.3,738.2,Month-to-month,Fiber optic,1,0,1,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.125,-3.5200000000000102,0.9523164453948478,-1.6741738901072152,0.048772609819121446,0,0,couple_no_kids,0.8375830465718982,0.1624169534281018,Medium
3939,59.85,3483.45,Two year,DSL,0,1,4,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,3,1,0.5,1.792500000000004,1.0308745639920618,0.10832192955013416,0.5656043046357616,0,0,couple_no_kids,0.9996274832080867,0.0003725167919133021,Low
4030,69.9,69.9,Month-to-month,Fiber optic,1,0,1,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.125,0.0,0.9999999999856938,-1.7057618842065871,0.030038759689922482,0,0,single,2.0249183564640934e-05,0.9999797508164353,High
1001,65.25,1994.3,Month-to-month,DSL,0,1,5,0,0,0,Credit card (automatic),Female,1,0,0,0,0,0,0,1,0,0,3,1,0.625,0.9177419354838747,1.0142656571070339,0.4402993363044697,0.6748758278145696,0,0,single,0.9933252949675918,0.00667470503240819,Low
6435,80.8,4860.85,Two year,DSL,1,1,7,0,1,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,1,1,4,1,0.875,1.1139344262295054,1.0139790365755263,1.396271313161862,0.8994205298013245,1,0,couple_no_kids,0.9996853937423199,0.00031460625768009454,Low
3171,89.65,3161.6,Month-to-month,Fiber optic,1,1,4,0,1,1,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,1,1,1,1,0.5,-0.6814285714285688,0.9924563512035881,-0.14610467555006965,0.438468992248062,0,0,family,0.9963638047096223,0.0036361952903777306,Low
414,98.6,1704.95,One year,Fiber optic,0,1,5,0,1,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,0,2,2,1,0.625,-1.6911764705882462,0.9831373353959274,0.5606766924233892,0.6597222222222222,0,0,couple_no_kids,0.9946639546023245,0.005336045397675515,Low
2161,19.9,367.55,Month-to-month,No,0,0,1,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5552631578947356,1.0287035776913471,-0.5441725962494385,0.35888157894736844,0,0,single,0.9500901984822582,0.049909801517741825,Low
2274,19.55,19.55,Month-to-month,No,0,0,1,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.9999999999488491,-0.7060897758152537,0.1713815789473684,0,0,single,0.22809238923478942,0.7719076107652105,High
4054,80.3,324.2,Month-to-month,Fiber optic,1,0,3,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,1,0,0,1,0,0.375,-0.75,0.9907464527946854,-0.8844740376229026,0.23885658914728683,0,0,single,0.393877071128552,0.606122928871448,High
5160,24.95,1614.9,Two year,No,1,1,2,0,1,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,0,0,0,1.0,1.201470588235292,1.0505913678423182,1.7920609946287662,0.8828947368421053,1,0,couple_no_kids,0.9996587828946313,0.0003412171053687185,Low
3477,19.95,862.4,Two year,No,0,1,1,0,1,1,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,0.5,1.2021739130434774,1.0641233765666167,-0.5210415705971787,0.38782894736842105,0,0,family,0.999597417896533,0.0004025821034669974,Low
1710,18.85,18.85,Month-to-month,No,1,0,1,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,0,0,0.5,0.0,0.9999999999469495,-1.0299241349468855,0.010526315789473684,0,0,single,0.32597981374019197,0.6740201862598081,High
5995,60.2,563.5,Month-to-month,DSL,0,0,3,0,1,1,Mailed check,Male,1,0,0,0,1,0,0,0,0,1,1,0,0.375,3.8500000000000014,1.068322981347501,0.12983898369161898,0.5807119205298014,0,0,family,0.9757322571982373,0.024267742801762693,Low
5271,77.8,4323.35,Two year,DSL,1,1,5,0,0,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,1,2,1,1,0.625,-0.806363636363642,0.9897417511757234,1.2118394205205645,0.8534768211920529,1,0,single,0.9994523038803276,0.000547696119672425,Low
1776,70.75,154.85,Month-to-month,Fiber optic,0,0,1,1,0,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,0,0,0,0.125,-6.674999999999997,0.913787536313674,-1.6386373967454209,0.06459948320413436,0,0,single,0.08680430689097847,0.9131956931090215,High
1447,79.4,1156.1,Month-to-month,Fiber optic,1,0,2,1,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,0,0,0.25,2.326666666666682,1.0301877000125832,-0.9555470243464901,0.20494186046511628,0,0,single,0.8628116874710788,0.13718831252892116,Medium
5456,108.5,6991.9,Two year,Fiber optic,0,1,7,1,1,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,2,3,1,0.875,-2.482539682539681,0.9776312590194953,1.3424795463828592,0.9027777777777778,1,1,couple_no_kids,0.9993406880021454,0.000659311997854628,Low
2604,19.15,537.35,Month-to-month,No,0,0,1,0,0,1,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,0,0,0.5,-0.7518518518518533,0.9622220153978226,-0.8911379810333302,0.039473684210526314,0,0,single_with_kids,0.9826659549579367,0.017334045042063262,Low
2122,67.45,4508.65,Month-to-month,DSL,1,1,5,0,1,1,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,0,3,1,0.625,-0.8628787878787847,0.9873687245483312,0.5755493909080881,0.7119205298013245,0,0,family,0.998920151247769,0.001079848752230994,Low
1161,99.7,2967.35,Month-to-month,Fiber optic,1,0,5,1,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,2,1,1,0.625,0.7883333333333411,1.007970074298536,0.6475436761966643,0.6973514211886305,0,0,single,0.9709303880196233,0.02906961198037672,Low
6907,65.7,4378.9,Two year,DSL,0,1,5,0,0,1,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,0,3,1,0.625,-0.6469696969696912,0.9902486925791052,0.4679641202006645,0.6879139072847682,0,0,single_with_kids,0.999728775590355,0.00027122440964499894,Low
3068,75.9,866.4,Month-to-month,Fiber optic,1,0,2,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,1,0,0.25,-2.8636363636363598,0.9636426592675438,-1.2319419727159995,0.16085271317829458,0,0,single,0.8723739713344811,0.12762602866551886,Medium
4913,84.05,2909.95,Month-to-month,Fiber optic,1,0,3,0,1,1,Mailed check,Male,1,0,0,0,1,0,0,1,0,1,1,0,0.375,-1.536764705882348,0.9820443650119798,-0.5883365929412854,0.3016795865633075,0,0,family,0.9931564520400085,0.006843547959991536,Low
5059,20.75,20.75,Month-to-month,No,0,1,1,0,0,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.0,0.9999999999518072,-0.1509451601610272,0.7276315789473684,0,0,single,0.4646057696050033,0.5353942303949967,High
404,69.95,330.15,Month-to-month,Fiber optic,0,0,1,0,1,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,0,0,0,0.125,3.9200000000000017,1.0593669543986162,-1.7018133849441657,0.03246124031007752,0,0,couple_no_kids,0.4251378317864146,0.5748621682135854,High
2996,56.2,1093.4,Month-to-month,DSL,1,0,2,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,0,0,0.25,-1.3473684210526358,0.9765867934712318,-0.11607020649677781,0.5022764900662252,0,0,single,0.9419281899255287,0.058071810074471264,Low
3040,106.8,5347.95,One year,Fiber optic,1,0,6,1,0,0,Electronic check,Female,12,1,0,1,0,0,0,1,0,2,2,1,0.75,-0.15900000000000603,0.9985134490692833,1.2082305714605257,0.8812984496124031,1,1,single,0.9947600314542862,0.005239968545713847,Low
925,93.8,3019.5,Month-to-month,Fiber optic,0,0,5,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,0,0,1,2,1,0.625,-3.6032258064516185,0.9630071203742827,0.1816207632309194,0.5263242894056848,0,0,couple_no_kids,0.9808602269187106,0.019139773081289446,Low
601,99.5,6822.15,Month-to-month,Fiber optic,1,1,5,1,1,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,2,1,1,0.625,-3.865909090909085,0.962599766926331,0.6317496791469778,0.6900839793281653,0,0,couple_no_kids,0.9937781239239325,0.006221876076067501,Low
3728,68.75,1689.45,One year,DSL,1,1,5,0,1,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,1,1,3,1,0.625,-4.704347826086959,0.9359554884598378,0.6554698777193169,0.7253725165562914,0,0,couple_no_kids,0.9976535790831764,0.0023464209168235772,Low
6515,70.1,3238.4,Two year,DSL,1,1,5,0,1,1,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,1,3,1,0.625,2.6333333333333258,1.0390316205379588,0.7384642294079005,0.7549668874172185,1,0,family,0.9997253312575515,0.000274668742448525,Low
3948,109.55,8165.1,Two year,Fiber optic,1,0,7,0,1,0,Electronic check,Female,24,1,0,1,0,0,0,1,0,2,3,1,0.875,-3.8541666666666714,0.9660138883700685,1.4253980308937118,0.9202196382428941,1,1,couple_no_kids,0.9991157578289132,0.0008842421710868464,Low
1532,19.6,35.85,Month-to-month,No,1,0,1,0,0,1,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,0,0,0.5,1.6750000000000007,1.09344490928349,-0.6829587501629939,0.19671052631578947,0,0,single_with_kids,0.7880287653103645,0.21197123468963552,Medium
3499,108.95,7111.3,Month-to-month,Fiber optic,1,1,7,1,0,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,2,3,1,0.875,-2.1640625,0.9805239548236252,1.3780160397446535,0.9087532299741602,1,1,single,0.9968908841762245,0.003109115823775488,Low
3416,26.1,980.35,Two year,No,0,1,2,0,0,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,1.0,-2.733823529411765,0.9051869230062973,2.3240745846307345,0.9875,1,0,single,0.9991249710863499,0.0008750289136500999,Low
915,43.3,123.65,Month-to-month,DSL,1,0,1,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.125,2.0833333333333286,1.050545895647783,-0.9091273448543578,0.15376655629139072,0,0,single,0.29907718383431553,0.7009228161656844,High
5157,93.9,4200.25,Month-to-month,Fiber optic,1,1,4,1,0,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,1,2,0,1,0.5,0.5611111111111171,1.0060115469209523,0.1895177617557632,0.5306847545219638,0,0,single,0.9866549563543294,0.013345043645670573,Low
1073,67.5,1544.05,One year,DSL,1,1,5,0,1,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,1,3,1,0.625,-2.684090909090912,0.9617564197913547,0.5786232557854429,0.7131622516556292,0,0,couple_no_kids,0.9978568627259172,0.0021431372740827737,Low
3520,89.55,6448.85,Two year,DSL,1,1,8,1,1,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,2,4,1,1.0,-0.01736111111111427,0.9998061669798513,1.93419766669898,0.9753725165562914,1,0,couple_no_kids,0.9997821901006892,0.00021780989931075023,Low
4909,94.95,1760.25,Month-to-month,Fiber optic,1,0,4,1,1,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,2,0,1,0.5,2.3052631578947427,1.0248828291325252,0.2724362462666158,0.5770348837209303,0,0,couple_no_kids,0.9368084787497261,0.06319152125027394,Low
5731,20.3,40.25,Month-to-month,No,0,0,1,0,1,1,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.1750000000000007,1.0086956521237915,-0.3591243910313619,0.5779605263157894,0,0,family,0.8668080779265547,0.13319192207344532,Medium
4614,54.55,2455.05,Month-to-month,DSL,0,1,3,0,0,0,Credit card (automatic),Female,1,0,0,0,0,0,0,1,0,0,2,0,0.375,-3.903571428571439,0.9332192826870347,-0.2175077474494918,0.43211920529801323,0,0,single,0.9932856021202959,0.00671439787970407,Low
3708,60.45,1440.75,Month-to-month,DSL,0,1,4,0,0,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,0,0,3,1,0.5,0.41875000000000284,1.0069755335594883,0.14520830807839377,0.5879552980132451,0,0,single,0.9877762158557141,0.012223784144285932,Low
857,100.95,1875.55,One year,Fiber optic,1,0,5,0,1,0,Electronic check,Male,12,1,0,1,0,0,0,1,0,2,1,1,0.625,2.2368421052631646,1.0226600197171867,0.7462561577572033,0.7443475452196382,0,0,couple_no_kids,0.9881009532135767,0.011899046786423284,Low
1796,105.95,1348.9,One year,Fiber optic,0,0,6,0,1,0,Mailed check,Female,12,1,0,0,1,0,0,0,0,2,3,1,0.75,9.599999999999994,1.0996367410368486,1.1411060839993596,0.8614341085271318,1,1,couple_no_kids,0.9830598460522159,0.016940153947784142,Low
3136,19.9,323.15,One year,No,0,1,1,0,0,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,0,0,0,0,0.5,0.8911764705882348,1.0468822527686925,-0.5441725962494385,0.35888157894736844,0,0,single,0.9965925591802002,0.003407440819799823,Low
6376,19.55,280.85,One year,No,0,0,1,0,0,0,Mailed check,Female,12,1,0,0,1,0,0,0,0,0,0,0,0.5,3.0294117647058805,1.1833719066401376,-0.7060897758152537,0.1713815789473684,0,0,single,0.9945132082716058,0.005486791728394169,Low
4962,25.95,1801.9,Two year,No,1,1,2,0,1,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,0,0,0,1.0,0.5711267605633772,1.022504023490428,2.254681507673955,0.9805921052631579,1,0,couple_no_kids,0.9997305895093819,0.00026941049061812716,Low
6242,95.3,5567.45,Month-to-month,Fiber optic,1,1,5,1,1,1,Credit card (automatic),Female,1,0,0,0,0,0,0,1,1,1,3,1,0.625,-2.3745614035087783,0.9756890497345078,0.3000757411035663,0.5943152454780362,0,0,family,0.9988925680627528,0.0011074319372471608,Low
1119,102.0,6529.25,One year,Fiber optic,0,0,6,0,0,0,Electronic check,Male,12,1,0,1,0,0,0,0,0,1,3,1,0.75,-3.3104838709677438,0.9685645364995901,0.8291746422680559,0.7656653746770026,1,1,single,0.9969443387146931,0.0030556612853068765,Low
4465,24.6,1279.0,Two year,No,0,0,2,0,0,0,Mailed check,Male,24,1,0,0,1,0,0,0,0,0,0,0,1.0,0.46792452830188935,1.0193901485113155,1.630143815062951,0.843421052631579,1,0,single,0.999467636909401,0.0005323630905990084,Low
5460,113.15,7953.25,One year,Fiber optic,1,1,7,0,1,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,2,3,1,0.875,1.1323943661971896,1.0101090748974675,1.709689977788065,0.9641472868217055,1,1,couple_no_kids,0.9980144506018208,0.001985549398179187,Low
5762,20.15,1337.5,Two year,No,0,1,1,0,1,1,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,0.5,0.7659420289855063,1.0395140186379614,-0.4285174679881412,0.5075657894736842,0,0,family,0.9997426624825182,0.0002573375174818038,Low
3693,97.95,4917.9,One year,Fiber optic,1,0,5,0,1,1,Electronic check,Male,12,1,0,1,0,0,0,1,0,2,1,1,0.625,-2.4153061224489676,0.9759348502312327,0.5093462020119096,0.647609819121447,0,0,family,0.9989481694220519,0.0010518305779481096,Low
2546,111.25,7984.15,Two year,Fiber optic,1,0,7,0,0,0,Electronic check,Female,24,1,0,1,0,0,0,1,0,2,3,1,0.875,-1.2028169014084398,0.9893038081611393,1.5596470058160452,0.9509043927648578,1,1,single,0.9994604069977531,0.0005395930022469297,Low
1371,88.7,1761.45,Month-to-month,Fiber optic,1,0,4,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,1,1,0.5,0.6274999999999977,1.0071248119332694,-0.22112616153607959,0.4043927648578811,0,0,single,0.9523339636030532,0.047666036396946776,Low
1946,19.45,19.45,Month-to-month,No,0,0,1,0,1,1,Electronic check,Female,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0.0,0.9999999999485861,-0.7523518271197732,0.12796052631578947,0,0,family,0.3840881441940896,0.6159118558059105,High
4170,19.5,835.5,One year,No,0,1,1,0,0,0,Credit card (automatic),Male,12,1,1,0,0,0,0,1,0,0,0,0,0.5,0.5113636363636367,1.0269299819925974,-0.7292208014675134,0.14769736842105263,0,0,single,0.9983292121632388,0.0016707878367612228,Low
5222,96.95,5432.2,Month-to-month,Fiber optic,1,1,5,0,1,1,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,1,2,1,0.625,-0.05357142857141639,0.9994477375545877,0.4303762167634783,0.6366279069767442,0,0,family,0.9983185868542643,0.0016814131457356662,Low
5455,59.6,3509.4,One year,DSL,0,0,4,0,1,1,Mailed check,Male,12,1,0,0,1,0,0,0,0,0,3,1,0.5,-1.9684210526315766,0.9680287228428855,0.09295260516335936,0.5538079470198676,0,0,family,0.9993069149101385,0.0006930850898615448,Low
1855,66.5,2728.6,One year,DSL,1,1,4,0,1,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,1,1,2,1,0.5,-0.051219512195118,0.9992303745360374,0.5171459582383438,0.703228476821192,0,0,couple_no_kids,0.9983981865181054,0.0016018134818945873,Low
2014,19.3,1192.7,Two year,No,0,1,1,0,1,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,0.5,-0.9152542372881349,0.9547245744476157,-0.8217449040765509,0.07401315789473684,0,0,couple_no_kids,0.9996509521939825,0.0003490478060175217,Low
2646,50.25,152.3,Month-to-month,DSL,1,0,2,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,1,0,0.25,-0.5166666666666728,0.9898227182996094,-0.4818601269020182,0.33298841059602646,0,0,single,0.38322396528541797,0.6167760347145821,High
5865,80.55,1411.65,Month-to-month,Fiber optic,1,1,3,1,0,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,0,1,0,0.375,2.124999999999986,1.0270959515329663,-0.8647315413107948,0.25113049095607237,0,0,single,0.9606212188026354,0.0393787811973646,Low
2023,78.3,1033.95,Month-to-month,Fiber optic,1,1,2,0,0,1,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,1,0,0,0.25,-1.2346153846153953,0.9844770056455356,-1.042414008119765,0.17926356589147288,0,0,single_with_kids,0.9403707422774931,0.059629257722506934,Low
1784,49.4,184.4,Month-to-month,DSL,1,0,2,0,0,1,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,1,0,0.25,3.299999999999997,1.0715835140765384,-0.5341158298170525,0.2918046357615894,0,0,single_with_kids,0.6662442895682156,0.3337557104317844,High
