row_id,S_at_h,ChurnRisk_at_h,RiskSegment,ValueMetric,ValueSegment,NextBestAction,HoldoutControl,RevProxy,ActionCost,ExpectedBenefit_placeholder
4795,0.9966404287321523,0.003359571267847694,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
610,0.9967266347829276,0.0032733652170724437,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2647,0.996731201263487,0.003268798736512979,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1437,0.9967535685384721,0.003246431461527921,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6684,0.9967617628950909,0.003238237104909114,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
3455,0.9967631652026024,0.0032368347973975586,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2649,0.9968156382547213,0.0031843617452786965,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
528,0.9968245570360185,0.003175442963981534,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
4811,0.9968256325087992,0.0031743674912008135,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5725,0.9968331238672741,0.0031668761327259265,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3358,0.9968396520993481,0.003160347900651894,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5339,0.9968557628575615,0.0031442371424384996,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4354,0.9968855914749429,0.0031144085250570663,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3499,0.9968908841762245,0.003109115823775488,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1553,0.9969160823877067,0.0030839176122933187,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4635,0.9969182976577269,0.0030817023422731182,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1589,0.9969199954519381,0.0030800045480618987,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5353,0.9969334673325103,0.0030665326674896853,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1119,0.9969443387146931,0.0030556612853068765,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2059,0.9969578582852345,0.0030421417147654672,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6991,0.996958184612727,0.0030418153872729947,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4139,0.9969625395398807,0.0030374604601193234,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4936,0.9969635242618591,0.00303647573814092,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2641,0.9969812371743401,0.0030187628256599375,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3925,0.9969934968991789,0.0030065031008210674,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2992,0.9970160969259195,0.002983903074080474,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2795,0.9970407402527931,0.0029592597472068993,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6310,0.997048739079224,0.002951260920776022,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
220,0.9970509841876091,0.0029490158123909316,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4295,0.9970521283561818,0.0029478716438181563,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5899,0.9970588307125972,0.002941169287402845,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6536,0.9970925340707647,0.002907465929235298,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3522,0.9970990928812873,0.0029009071187127144,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3442,0.997106241412005,0.00289375858799501,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
1595,0.9971101761180527,0.002889823881947251,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4584,0.9971307760684193,0.0028692239315807333,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5586,0.99713434945166,0.002865650548339982,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4416,0.99715375546415,0.002846244535850029,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6253,0.9971570251075206,0.002842974892479422,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6373,0.9971600228669457,0.0028399771330542833,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
843,0.9971624008235329,0.002837599176467087,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6461,0.9971648336647996,0.002835166335200423,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1639,0.9971657072164358,0.002834292783564174,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3260,0.9971788956419189,0.002821104358081139,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3015,0.9971908747595575,0.0028091252404425227,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6105,0.997200649879575,0.0027993501204249815,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4930,0.9972292926675188,0.0027707073324811926,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5449,0.9972370221691529,0.002762977830847113,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5506,0.9972439626920981,0.0027560373079018596,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2006,0.9972440791162267,0.0027559208837732996,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1253,0.9972537135744941,0.002746286425505895,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
5377,0.9972572492568361,0.00274275074316388,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
2258,0.9972639572308094,0.002736042769190594,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4905,0.9972720134187926,0.002727986581207431,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4433,0.9973057003350155,0.0026942996649844675,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1340,0.9973128340368848,0.0026871659631152456,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2104,0.9973319578636249,0.0026680421363750595,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
837,0.9973336131824669,0.002666386817533062,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5233,0.9973404480065204,0.0026595519934795586,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4419,0.9973466867127062,0.0026533132872937903,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5475,0.9973537730663643,0.002646226933635698,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3175,0.9973896309024299,0.0026103690975700644,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1334,0.9973995198713694,0.0026004801286305668,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4606,0.9974036234809718,0.0025963765190282206,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1129,0.9974039673729337,0.0025960326270663137,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6891,0.9974384293633821,0.0025615706366178825,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5554,0.9974397755583662,0.0025602244416338404,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1307,0.9974409477734875,0.002559052226512537,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
6113,0.9974528811655262,0.0025471188344737827,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5517,0.9974728367989554,0.0025271632010446243,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4328,0.9974771572997274,0.0025228427002725873,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4789,0.997480923757088,0.002519076242912033,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2544,0.9974913222994529,0.0025086777005470795,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3352,0.9975248447047054,0.0024751552952946287,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3130,0.9975296856966759,0.002470314303324117,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
1260,0.9975387709135253,0.0024612290864747255,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2479,0.9975452554912146,0.002454744508785356,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4196,0.9975690180461476,0.0024309819538523847,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1088,0.9975692419004065,0.0024307580995934774,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6655,0.9975706582636955,0.002429341736304491,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
6480,0.9975712986061183,0.002428701393881738,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5618,0.9975721583841036,0.0024278416158963756,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4608,0.9975741148315312,0.0024258851684687555,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1787,0.9975832252184046,0.00241677478159541,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5975,0.9975910509582825,0.002408949041717512,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5099,0.997599578557373,0.0024004214426269765,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1449,0.9976194003982872,0.002380599601712774,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6721,0.9976278737929828,0.002372126207017211,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
581,0.997631788080979,0.002368211919021035,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2600,0.9976353342915041,0.0023646657084959166,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5408,0.9976386272772289,0.002361372722771149,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6615,0.9976453664490594,0.002354633550940566,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5772,0.9976469620937786,0.0023530379062214335,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3728,0.9976535790831764,0.0023464209168235772,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
1015,0.9976603443646892,0.0023396556353108,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3243,0.9976763201732575,0.0023236798267425307,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6377,0.9976763872087356,0.0023236127912643623,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
589,0.9976773280806106,0.0023226719193893963,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2084,0.9977017234149063,0.0022982765850937392,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6195,0.9977309941286577,0.0022690058713422667,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1880,0.9977315262747205,0.002268473725279496,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4899,0.9977341494276583,0.0022658505723417433,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4117,0.9977679108865246,0.0022320891134753884,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3174,0.9977940164365379,0.0022059835634621328,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2632,0.9978055424984141,0.002194457501585867,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2092,0.9978066772468838,0.0021933227531162336,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3537,0.99781595045826,0.0021840495417400074,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3870,0.9978179778695001,0.0021820221304998944,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3165,0.9978379099215168,0.0021620900784832253,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6022,0.9978409625593642,0.002159037440635836,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4365,0.9978418539926156,0.0021581460073843983,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6218,0.9978545659707384,0.0021454340292615948,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1073,0.9978568627259172,0.0021431372740827737,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6877,0.9978579420423538,0.002142057957646215,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3727,0.9978724654977355,0.0021275345022645498,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1907,0.997881769562955,0.0021182304370449545,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4448,0.9978857880023158,0.0021142119976842455,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3990,0.9979070687110233,0.002092931288976696,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6036,0.9979103172157866,0.002089682784213398,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2344,0.9979133861955685,0.0020866138044315363,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4994,0.9979220259217592,0.0020779740782408407,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6822,0.9979387111259407,0.0020612888740593194,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6403,0.9979534606769956,0.0020465393230043594,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6476,0.997983876840538,0.00201612315946198,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5342,0.9980039510250769,0.0019960489749231147,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6938,0.9980096972727394,0.00199030272726064,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5460,0.9980144506018208,0.001985549398179187,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
5375,0.9980240641285133,0.0019759358714867004,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3270,0.9980271313013991,0.001972868698600916,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5240,0.9980330076598808,0.0019669923401192113,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2571,0.9980376464682298,0.001962353531770211,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3844,0.9980410554542948,0.0019589445457052213,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3193,0.998043188221755,0.0019568117782450267,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
3065,0.9980485208946034,0.001951479105396614,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2699,0.9980504974617264,0.0019495025382736397,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5924,0.9980612507492419,0.0019387492507580983,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5942,0.9980752390237442,0.0019247609762558238,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6699,0.9980830989361369,0.0019169010638631079,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2866,0.9980879812864923,0.0019120187135076572,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
958,0.9980951384038103,0.0019048615961897442,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
2853,0.998095785825599,0.0019042141744010088,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4841,0.9981031835479253,0.0018968164520747344,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2816,0.9981055376156889,0.0018944623843111241,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3561,0.9981081194381076,0.0018918805618923784,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4613,0.9981097406617353,0.0018902593382646993,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5138,0.9981300695351318,0.0018699304648681636,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1011,0.9981531390214317,0.0018468609785683432,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6238,0.9981573948364703,0.0018426051635297425,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1555,0.9981574678074651,0.0018425321925349403,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3581,0.998163771261067,0.0018362287389329657,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2383,0.9981752256005252,0.0018247743994748156,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3668,0.9981848338546938,0.0018151661453061907,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5914,0.9981885907361183,0.0018114092638816803,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
5984,0.9981895258217175,0.0018104741782825062,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4631,0.9981913605274372,0.001808639472562823,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2886,0.9982113449730963,0.0017886550269037294,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2324,0.9982174157313219,0.0017825842686780558,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5896,0.9982194067083913,0.0017805932916087341,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3192,0.9982211913237677,0.0017788086762322575,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2270,0.9982282825481568,0.0017717174518432355,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4309,0.9982328603525275,0.0017671396474725487,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6988,0.9982348832413614,0.0017651167586385519,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3913,0.9982369486010599,0.0017630513989400631,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4943,0.9982378877927239,0.0017621122072760675,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4690,0.9982450292849311,0.0017549707150689153,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
1999,0.9982465335264399,0.0017534664735601169,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
6897,0.9982507024250679,0.0017492975749321404,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2733,0.9982525792932462,0.0017474207067538217,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6347,0.998259828133932,0.0017401718660680077,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5603,0.9982728198866828,0.0017271801133171838,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2726,0.9982751343154358,0.001724865684564203,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5945,0.9982795303795345,0.001720469620465459,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6833,0.9982805100406996,0.0017194899593003798,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5053,0.9983056605811127,0.0016943394188873029,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2951,0.99830662531079,0.0016933746892100476,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6411,0.9983096936541099,0.0016903063458900691,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5222,0.9983185868542643,0.0016814131457356662,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4170,0.9983292121632388,0.0016707878367612228,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5095,0.9983333607418455,0.0016666392581544676,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4672,0.9983345610712179,0.0016654389287821258,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3319,0.9983586204657795,0.0016413795342204995,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5847,0.9983635207544732,0.0016364792455267896,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5612,0.9983698691246492,0.0016301308753507993,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1885,0.9983795856457159,0.001620414354284061,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5192,0.9983848261202869,0.0016151738797131054,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2124,0.9983873141335639,0.0016126858664361476,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1855,0.9983981865181054,0.0016018134818945873,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4491,0.9984014944588515,0.0015985055411484872,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4918,0.9984091240723341,0.0015908759276659357,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
2858,0.9984184816140519,0.0015815183859481108,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2695,0.9984284524922121,0.0015715475077878738,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4168,0.9984560684182968,0.001543931581703184,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2698,0.9984624494171384,0.0015375505828616465,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2801,0.9984679548438088,0.0015320451561912085,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4949,0.9984692331650084,0.0015307668349916481,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4414,0.9984694673689626,0.0015305326310374179,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3805,0.9984780749229587,0.0015219250770412973,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
